HR2	HR3	NHR2	NHR3
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	18.00		
20.00	17.90		
20.00	17.70		
20.00	17.60		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.50		
20.00	17.40		
20.00	17.40		
20.00	17.30		
20.00	17.30		
20.00	17.10		
20.00	17.10		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
20.00	17.00		
19.80	17.00		
19.80	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.50	17.00		
19.40	17.00		
19.30	17.00		
19.30	17.00		
19.30	17.00		
19.20	17.00		
19.20	17.00		
19.20	17.00		
19.20	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	17.00		
19.00	16.80		
19.00	16.80		
19.00	16.80		
19.00	16.80		
19.00	16.70		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.50		
19.00	16.40		
19.00	16.40		
19.00	16.30		
19.00	16.30		
19.00	16.30		
19.00	16.30		
19.00	16.30		
19.00	16.20		
19.00	16.20		
19.00	16.10		
19.00	16.10		
19.00	16.10		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
19.00	16.00		
18.80	16.00		
18.80	16.00		
18.60	16.00		
18.60	16.00		
18.60	16.00		
18.60	16.00		
18.60	16.00		
18.60	16.00		
18.60	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.50	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.30	16.00		
18.20	16.00		
18.20	16.00		
18.20	16.00		
18.10	16.00		
18.10	16.00		
18.10	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
18.00	16.00		
