"","Consignees","Number.of.shipments","Number.of.US.ports","Number.of.shippers","Number.of.manufacturers","Number.of.sampled","Number.of.refused","Fraction.of.sampled","Fraction.of.refused.out.of.sampled","Normalized.weight","Fraction.of.weight.of.shipment.where.manufacturer.is.also.shipper","log.distance.consignee.US.port","coef.var.number.of.manufacturers.per.year","coef.var.number.of.shipments.per.year","total.weight.below.10.","Product.diversity","Inspected","Inspection.outcome","inspection_score","risk_score"
"2115","Consignees",2,1,2,2,0,0,0,0,0.00129568,1,0,0,0,0,0,0,0,0.0335755605578646,0.0442592788824675
"2116","Consignees",2,1,1,1,0,0,0,0,0.006507501,1,0.915355038,0,0,0,0,0,0,0.066365784256218,0.211807237906526
"2117","Consignees",2,1,1,1,0,0,0,0,0.007172937,1,1.693137374,0,0,0,0.175501492,0,0,0.0618010020530539,0.477338283549369
"2118","Consignees",2,2,1,1,0,0,0,0,0.338141659,1,2.92451718,0,0,0,0,0,0,0.216723481817747,0.610842608060198
"2119","Consignees",2,1,1,1,0,0,0,0,3.5e-05,0,0.9867434,0,0,1,0,0,0,0.341169985251673,0.615170557559777
"2120","Consignees",2,1,1,1,2,0,1,0,0.000460175,1,1.167947287,0,0,0,0,0,0,0.521015495957888,0.189507105489713
"2121","Consignees",2,1,1,1,0,0,0,0,0.052242822,1,2.953955396,0,0,0,0,0,0,0.0694915651811392,0.555019125404203
"2122","Consignees",2,1,1,1,2,0,1,0,0.00105221,0,1.233318898,0,0,1,0,1,0,0.879839724496695,0.577380983723134
"2123","Consignees",2,1,1,1,2,0,1,0,0.038071824,1,2.500055617,0,0,0,0,0,0,0.511241069568207,0.463803387826584
"2125","Consignees",2,1,1,1,2,0,1,0,0.111026099,0,0.544175312,0,0,0,0,0,0,0.889238409452669,0.507503482951806
"2126","Consignees",2,1,1,2,0,0,0,0,0.113975257,0.5,1.021699382,0,0,0,0,0,0,0.0733237168528838,0.416733209166863
"2127","Consignees",2,1,1,1,0,0,0,0,0.014636349,1,0,0,0,0,0,0,0,0.072380443346649,0.0564040837427498
"2128","Consignees",2,1,1,1,0,0,0,0,0.05693646,1,0.825730645,0,0,0,0,0,0,0.0764862756967856,0.190716090016172
"2129","Consignees",2,1,1,1,2,0,1,0,0.003370429,1,0,0,0,0,0,0,0,0.560161687770787,0.0340302748142555
"2130","Consignees",2,1,1,1,2,0,1,0,0.0037304,1,0,0,0,0,0,0,0,0.560445477373034,0.0340300649454612
"2131","Consignees",2,1,2,2,0,0,0,0,0.002146828,0.246305221,1.192502819,0,0,0,0,0,0,0.0713357941578756,0.564346763400007
"2132","Consignees",2,1,1,1,0,0,0,0,0.000694188,1,2.552723206,0,0,0,0,0,0,0.0609669729369264,0.525998317075324
"2133","Consignees",2,1,1,1,0,0,0,0,0.016178061,1,0.365659122,0,0,0,0.014569987,0,0,0.0704668402019993,0.105629039081388
"2134","Consignees",2,1,2,2,0,0,0,0,0.013143039,1,-3.186523094,0,0,0,0,0,0,0.0538305708125872,0.00376798054173002
"2135","Consignees",2,1,1,1,2,0,1,0,0.007670875,1,1.486252032,0,0,0,0,0,0,0.517059624717424,0.260104663269934
"2136","Consignees",2,1,2,2,0,0,0,0,0.001288097,1,1.319181574,0,0,0,0,0,0,0.0301626747277382,0.271105608115294
"2137","Consignees",2,1,1,1,0,0,0,0,0.005656339,0,1.191310022,0,0,0,0,0,0,0.194395565519921,0.68534166958066
"2138","Consignees",2,1,1,1,0,0,0,0,0.051242813,0,1.401274322,0,0,0,0,0,0,0.214383506232054,0.700909285413267
"2139","Consignees",2,1,1,1,2,0,1,0,1.79e-06,0,1.260770772,0,0,1,0,0,0,0.878944892260754,0.582239857293236
"2140","Consignees",2,1,1,1,2,0,1,0,0.007697256,1,0.908717611,0,0,0,0,0,0,0.534530178402272,0.138030622392452
"2141","Consignees",2,1,1,1,2,0,1,0,0.012731388,1,2.092024303,0,0,0,0,0,0,0.503794846381852,0.392796440207211
"2142","Consignees",2,1,1,1,0,0,0,0,0.102510786,1,2.477652087,0,0,0,0,0,0,0.0803370695119432,0.518894399779812
"2143","Consignees",2,1,1,1,0,0,0,0,0.000446305,1,1.70034802,0,0,1,0,0,0,0.155670389319938,0.328966675161123
"2144","Consignees",2,2,2,2,0,0,0,0,0.008550578,1,3.148400711,0,0,0,0,0,0,0.0534286115249601,0.612348316165779
"2145","Consignees",2,1,1,1,0,0,0,0,0.000186055,0,1.4396576,0,0,1,0,0,0,0.333883707827509,0.669370701721293
"2146","Consignees",2,1,1,1,0,0,0,0,0.027412985,1,3.595753643,0,0,0,0,0,0,0.0644860479612502,0.582961864158648
"2147","Consignees",2,1,1,2,0,0,0,0,0.000775573,0,0.344676213,0,0,1,0,0,0,0.224659319433314,0.434555649695921
"2148","Consignees",2,1,1,1,2,0,1,0,0.01357928,1,1.171745194,0,0,0,0,1,0,0.530963227116946,0.190328158874083
"2149","Consignees",2,1,1,1,2,0,1,0,0.027304853,1,1.184370491,0,0,0,0,1,0,0.54112344579612,0.193033989603874
"2150","Consignees",2,1,1,1,2,0,1,0,0.001141275,1,1.28871784,0,0,1,0.257858976,0,0,0.603062894254593,0.270225361773943
"2151","Consignees",2,1,1,1,0,0,0,0,7.13e-05,1,1.004025387,0,0,1,0,0,0,0.161584822684785,0.160950857345904
"2152","Consignees",2,1,1,1,0,0,0,0,0.005965935,1,3.193285757,0,0,0,0,0,0,0.0610841406225716,0.567399113934517
"2153","Consignees",2,1,1,1,0,0,0,0,0.060099598,1,0.388933218,0,0,0,0,0,0,0.0794348654559491,0.104413462585391
"2154","Consignees",2,1,1,1,0,0,0,0,0.03290983,1,2.150679445,0,0,0,0,0,0,0.0673263103677034,0.48022470791849
"2155","Consignees",2,1,1,1,2,0,1,0,0.000107559,1,0.900186152,0,0,1,0,1,0,0.635146742407239,0.0861337072991579
"2156","Consignees",2,1,1,1,0,0,0,0,0.125600852,1,3.097232169,0,0,0,0,0,0,0.0842857215094645,0.562668984616246
"2157","Consignees",2,1,1,1,2,2,1,1,0.003837671,1,1.292362943,0,0,1,0,0,0,0.591950472917124,0.112767694460339
"2158","Consignees",2,1,1,1,0,0,0,0,0.014259463,1,3.105614589,0,0,0,0,0,0,0.0625549975270438,0.56320162291811
"2159","Consignees",2,1,1,1,0,0,0,0,0.015878945,1,1.180099225,0,0,0,0.232419333,0,0,0.0642473607631738,0.403382026029878
"2160","Consignees",2,2,1,1,0,0,0,0,0.057989007,1,2.993645383,0,0,0,0,0,0,0.119281719923243,0.613253662247902
"2161","Consignees",2,1,1,1,0,0,0,0,0.060732222,1,3.601864263,0,0,0,0.082268725,0,0,0.0693564094246947,0.596082199173944
"2162","Consignees",2,1,1,1,0,0,0,0,0.000387793,1,1.319998333,0,0,1,0,0,0,0.158798654432252,0.234493843721766
"2163","Consignees",2,1,1,1,2,0,1,0,0.094894102,1,2.203244054,0,0,0,0,0,0,0.560886019409987,0.414352967351877
"2164","Consignees",2,1,1,1,2,0,1,0,0.046581659,1,1.230491102,0,0,0,0,1,0,0.554507142688047,0.202994351569619
"2165","Consignees",2,1,1,1,2,0,1,0,0.002277462,1,0.784699913,0,0,1,0,0,0,0.639691156814957,0.0717945351909625
"2166","Consignees",2,1,1,1,0,0,0,0,0.00759153,1,1.879477319,0,0,0,0,0,0,0.0634778860545822,0.436270056888623
"2167","Consignees",2,1,1,1,0,0,0,0,0.071956251,1,2.673425724,0,0,0,0,0,0,0.073689386084664,0.536077999045549
"2168","Consignees",2,1,1,1,2,0,1,0,0.038034993,1,2.739147959,0,0,0,0,1,0,0.505042547216713,0.494990793593038
"2169","Consignees",2,2,1,1,1,0,0.5,0,0.014836596,1,1.624745009,0,0,0,0,1,0,0.298402142375827,0.486369972297942
"2170","Consignees",2,1,1,1,0,0,0,0,0.007207534,0,0.705304556,0,0,0,0,0,0,0.201958928654688,0.629275442668081
"2171","Consignees",2,1,1,1,2,0,1,0,0.008368227,1,1.281960161,0,0,0,0,0,0,0.523638378952348,0.214202426585602
"2172","Consignees",2,1,1,1,0,0,0,0,0.057989007,0.515151519,3.063526364,0,0,0,0,0,0,0.118070074500955,0.637226988344782
"2173","Consignees",2,1,1,1,0,0,0,0,0.008908868,0,0.801097294,0,0,0,0,0,0,0.201359571731198,0.64304999781524
"2174","Consignees",2,1,1,1,0,0,0,0,0.079545748,1,0.778896102,0,0,0,0,0,0,0.081508222826774,0.180047517926914
"2175","Consignees",2,1,1,1,0,0,0,0,0.014957733,0,0.805884881,0,0,0,0,0,0,0.204302532987919,0.643689458744784
"2176","Consignees",2,1,1,1,0,0,0,0,0.024095612,1,1.140289372,0,0,0,0,0,0,0.0687207325125455,0.267559502108779
"2177","Consignees",2,1,1,1,0,0,0,0,0.09545738,1,1.430892546,0,0,0,0,0,0,0.0820072734458117,0.339944133308629
"2178","Consignees",2,1,1,1,0,0,0,0,0.080840441,1,3.288514878,0,0,0,0,0,0,0.0746547691011314,0.571502898186274
"2179","Consignees",2,1,1,1,0,0,0,0,0.051242813,0,0.783825222,0,0,0,0,0,0,0.223491856147428,0.6406094592867
"2180","Consignees",2,1,1,1,0,0,0,0,0.000778043,1,0.726038846,0,0,0,0,0,0,0.0661103972648423,0.168233503312348
"2182","Consignees",2,1,1,1,0,0,0,0,1.01e-05,1,1.833222927,0,0,1,0,0,0,0.154520203020147,0.360360985872395
"2183","Consignees",2,1,1,1,0,0,0,0,0.000713206,1,1.344016557,0,0,0,0,0,0,0.0638037060936431,0.318568834638919
"2184","Consignees",2,1,2,2,0,0,0,0,0.050093952,0.499475257,3.43267262,0,0,0,0,0,0,0.0541502389566704,0.645193634063175
"2185","Consignees",2,1,1,1,0,0,0,0,0.001588505,1,1.55829606,0,0,0,0,0,0,0.063302278226184,0.369736166300057
"2186","Consignees",2,1,1,1,2,0,1,0,0.074930503,1,3.444903176,0,0,0,0,0,0,0.51300280706907,0.55110586370812
"2188","Consignees",2,1,1,1,0,0,0,0,0.000933504,1,1.263754741,0,0,0,0,0,0,0.0641046738660006,0.298586699829077
"2189","Consignees",2,1,1,1,2,0,1,0,0.052252607,1,1.211704183,0,0,0,0.180864919,0,0,0.543104575212703,0.286696213247246
"2190","Consignees",2,2,2,2,0,0,0,0,2.8e-05,1,1.0166106,0,0,1,0,0,0,0.147772003732066,0.313144816902515
"2191","Consignees",2,1,1,1,0,0,0,0,0.012582382,1,3.358300329,0,0,0,0,0,0,0.0620693226124862,0.574423408499046
"2192","Consignees",2,1,1,1,2,0,1,0,0.006241358,1,1.304770783,0,0,0,0,0,0,0.52133364751826,0.219240266851319
"2193","Consignees",2,2,2,2,0,0,0,0,0.015749107,1,2.263383684,0,0,0,0,0,0,0.0558815954378708,0.569063976477921
"2194","Consignees",2,2,2,2,0,0,0,0,0.007321691,1,2.470599126,0,0,0,0,0,0,0.0543213526545518,0.583415044134135
"2195","Consignees",2,2,1,1,0,0,0,0,0.011806142,1,2.739332266,0,0,0,0,0,0,0.107696392296354,0.605002096592387
"2196","Consignees",2,1,1,1,0,0,0,0,0.000182386,1,1.277414255,0,0,0,0,0,0,0.0639283110905163,0.30200484847896
"2197","Consignees",2,2,1,1,0,0,0,0,0.000116575,0,2.685972101,0,0,1,0,0,0,0.392595813419746,0.804163394523144
"2198","Consignees",2,1,1,1,2,2,1,1,1.24e-06,1,1.300109157,0,0,1,0,1,0,0.589395933063357,0.114010805808201
"2199","Consignees",2,2,1,1,0,0,0,0,2.63e-06,1,0,0,0,1,0,0,0,0.241029325401668,0.124367011080336
"2200","Consignees",2,1,2,2,2,0,1,0,0.089727247,1,2.8979533,0,0,0,0,1,0,0.337852269142253,0.493288948446656
"2201","Consignees",2,1,1,1,2,2,1,1,0.008169554,1,1.177949067,0,0,0,0,0,0,0.490456413533165,0.149220172902515
"2202","Consignees",2,1,1,1,0,0,0,0,0.000201674,1,1.434451869,0,0,1,0,0,0,0.157757475129213,0.262991170435319
"2203","Consignees",2,1,1,1,0,0,0,0,0.006322029,1,1.174215354,0,0,0,0,0,0,0.0653616857382103,0.276075574442642
"2204","Consignees",2,1,1,1,0,0,0,0,0.044714905,1,3.361369004,0,0,0,0,0,0,0.0677051627428936,0.574510960982794
"2205","Consignees",2,1,1,1,2,0,1,0,0.005377938,0,1.281676621,0,0,0,0,0,0,0.83106250303839,0.641138806084467
"2206","Consignees",1,1,1,1,0,0,0,0,0.001673658,0,1.320268686,0,0,0,0,0,0,0.190905483298526,0.695432991312104
"2207","Consignees",1,1,1,1,0,0,0,0,0.005153433,1,2.473401627,0,0,1,0,0,0,0.151716641673459,0.479141500567336
"2208","Consignees",1,1,1,1,0,0,0,0,0.000227838,1,2.497703754,0,0,1,0,0,0,0.150100383702622,0.482444064225129
"2209","Consignees",1,1,1,1,1,0,1,0,0.072486256,0,0.900186152,0,0,0,0,0,0,0.868929093166502,0.581532665861157
"2210","Consignees",1,1,1,1,0,0,0,0,0.001578315,0,0,0,0,1,0,0,0,0.360460799868539,0.38406106752318
"2211","Consignees",1,1,1,1,0,0,0,0,0.001073868,1,0,0,0,1,0,0,0,0.172816227525161,0.0332559444843387
"2212","Consignees",1,1,1,1,0,0,0,0,0.06853246,1,0,0,0,0,0,0,0,0.0837230915593096,0.056395392550325
"2213","Consignees",1,1,1,1,0,0,0,0,0.001673645,0,0,0,0,1,0,0,0,0.360513835206225,0.384061062518921
"2214","Consignees",1,1,1,1,0,0,0,0,0.000664762,1,0,0,0,1,0,0,0,0.172681037562112,0.0332559699269075
"2215","Consignees",1,1,1,1,0,0,0,0,7.53e-06,1,0,0,0,1,0,0,0,0.172464000248188,0.033256010925733
"2216","Consignees",1,1,1,1,0,0,0,0,0.002209641,1,0,0,0,1,0,0,0,0.173191912785822,0.0332558741632102
"2218","Consignees",1,1,1,1,0,0,0,0,0.001469637,1,2.744905694,0,0,0,0,0,0,0.0608194683905204,0.541519971157299
"2219","Consignees",1,1,1,1,0,0,0,0,0.015524844,0,2.744905694,0,0,0,0,0,0,0.184438747510741,0.752677091588868
"2221","Consignees",1,1,1,1,0,0,0,0,0.003219997,1,1.078483858,0,0,0,0,0,0,0.0651549125771216,0.251987512411268
"2222","Consignees",1,1,1,1,0,0,0,0,1.91e-06,0,3.067676236,0,0,1,0,0,0,0.312935764539401,0.742240221379089
"2223","Consignees",1,1,1,1,0,0,0,0,0.104383511,1,3.360874295,0,0,0,0,0,0,0.07941509772467,0.57442839676829
"2224","Consignees",1,1,1,1,0,0,0,0,0.029611418,1,1.998009548,0,0,0,0,0,0,0.0670848569565817,0.456910628482332
"2225","Consignees",1,1,1,1,1,0,1,0,0.017832451,1,3.592697378,0,0,0,0,1,0,0.471958346164869,0.55848532625616
"2226","Consignees",1,1,1,1,0,0,0,0,0.029272697,1,1.354440572,0,0,0,0,0,0,0.0689127708378114,0.321192172215826
"2227","Consignees",1,1,1,1,0,0,0,0,0.013557292,1,1.242708601,0,0,0,0,0,0,0.0664173289750355,0.293330457475877
"2228","Consignees",1,1,1,1,0,0,0,0,0.104383511,1,3.435519678,0,0,0,0,0,0,0.0793557038595218,0.577288553877266
"2229","Consignees",1,1,1,1,0,0,0,0,0.001339963,1,2.094595403,0,0,0,0,0,0,0.0619169336026702,0.472075182565658
"2230","Consignees",1,1,1,1,0,0,0,0,0.0991074,1,3.429532298,0,0,0,0,0,0,0.0782571495606404,0.577071162762715
"2231","Consignees",1,1,1,1,0,0,0,0,0.100587746,0,0.837413073,0,0,0,0,0,0,0.250247631219725,0.64772850989924
"2232","Consignees",1,1,1,1,0,0,0,0,0.057989005,1,1.55829606,0,0,0,0,0,0,0.0737398600340386,0.369818763184413
"2233","Consignees",1,1,1,1,0,0,0,0,0.031218897,1,3.462153485,0,0,0,0,0,0,0.0652195229878862,0.578344905222726
"2234","Consignees",1,1,1,1,0,0,0,0,0.000387406,1,3.21228978,0,0,1,0,0,0,0.146364556682664,0.54890643069152
"2235","Consignees",1,1,1,1,1,1,1,1,0.004183981,1,1.30563202,0,0,0,0,0,0,0.484232666648282,0.174269572254734
"2236","Consignees",1,1,1,1,0,0,0,0,338.8501552,1,3.613207522,0,0,0,0,0,0,1,0.275871451254094
"2237","Consignees",1,1,1,1,0,0,0,0,0.00168576,0,3.364559322,0,0,0,0,0,0,0.175253568491787,0.766970887834172
"2238","Consignees",1,1,1,1,0,0,0,0,0.03516356,1,3.594462059,0,0,0,0,0,0,0.0658523133637607,0.582911309618735
"2239","Consignees",1,1,1,1,0,0,0,0,0.079711048,1,2.446137189,0,0,0,0,0,0,0.0756683254871543,0.515769600669503
"2240","Consignees",1,1,1,1,0,0,0,0,0.119320628,1,2.744454107,0,0,0,0,0,0,0.0834485203002808,0.541386136282707
"2241","Consignees",1,1,1,1,0,0,0,0,0.124888574,1,3.371648707,0,0,0,0,0,0,0.0838279226871539,0.574830582312971
"2242","Consignees",1,1,1,1,0,0,0,0,0.002455157,1,1.196746438,0,0,1,0,0,0,0.160539979028526,0.204596574941696
"2243","Consignees",1,1,1,1,0,0,0,0,0.042573193,1,1.383043555,0,0,0,0,0,0,0.0713333941790414,0.328237591621292
"2244","Consignees",1,1,1,1,0,0,0,0,0.00519036,1,2.111824199,0,0,1,0,0,0,0.154083639628229,0.419507778383073
"2245","Consignees",1,1,1,1,0,0,0,0,1.138729229,1,0.891588859,0,0,0,0,0,0,0.68761048129307,0.208025498020367
"2246","Consignees",1,1,1,1,0,0,0,0,0.00097923,1,1.158239825,0,0,1,0,0,0,0.1604292975619,0.195519059803994
"2247","Consignees",1,1,1,1,0,0,0,0,1.01e-05,1,3.407896403,0,0,1,0,0,0,0.14539378621437,0.559852066963058
"2248","Consignees",1,1,1,1,0,0,0,0,0.00116575,1,3.296601982,0,0,1,0,0,0,0.146211054127375,0.553885062697424
"2249","Consignees",1,1,1,1,0,0,0,0,0.110077156,1,0,0,0,0,0,0,0,0.0935424462169459,0.0563897271411663
"2250","Consignees",1,1,1,1,0,0,0,0,0.000629021,0,3.244899685,0,0,1,0,0,0,0.311495658755684,0.746574482540329
"2251","Consignees",1,1,1,1,1,0,1,0,2339.946217,1,3.243074971,0,0,0,0,1,0,1,0.171821076913023
"2252","Consignees",1,1,1,1,0,0,0,0,88.22391057,1,3.461480969,0,0,0,0,0,0,1,0.371493724575007
"2253","Consignees",1,1,1,1,0,0,0,0,0.040895753,0,3.57690117,0,0,0,0,0,0,0.19163443183863,0.771351171756938
"2254","Consignees",1,1,1,1,0,0,0,0,2.8e-05,0,2.485671863,0,0,1,0,0,0,0.319407283794018,0.725646864279389
"2255","Consignees",1,1,1,1,0,0,0,0,0.041139321,1,4.02008985,0,0,0,0,0,0,0.0668415614563476,0.595014172983646
"2256","Consignees",1,1,1,1,0,0,0,0,0.050636463,0,2.971530976,0,0,0,0,0,0,0.199199938354387,0.758082699969138
"2257","Consignees",1,1,1,1,0,0,0,0,0.012427518,1,1.457037698,0,0,0,0,0,0,0.065505613781823,0.34607590212117
"2259","Consignees",1,1,1,1,0,0,0,0,0.034391549,1,2.439042677,0,0,0,0,0,0,0.0670049380472315,0.515071873880241
"2260","Consignees",1,1,1,1,0,0,0,0,0.0018652,0,1.211519307,0,0,1,0,0,0,0.33840719860049,0.645736660744585
"2261","Consignees",1,1,1,1,0,0,0,0,0.056231764,1,1.173966209,0,0,0,0,0,0,0.0748133609369616,0.276105770090585
"2262","Consignees",1,1,1,1,0,0,0,0,0.013705951,0,1.191345781,0,0,0,0,0,0,0.198287722859876,0.685327631902467
"2263","Consignees",1,1,1,1,0,0,0,0,0.017475985,1,2.731938502,0,0,0,0,0,0,0.0635418462825762,0.540560972941696
"2264","Consignees",1,1,1,1,0,0,0,0,0.10306832,1,3.244460532,0,0,0,0,0,0,0.0792464582058086,0.569589735047527
"2265","Consignees",1,1,1,1,0,0,0,0,0.025613611,1,2.47198702,0,0,0,0,0,0,0.0653737525743883,0.518383926684364
"2266","Consignees",1,1,1,1,0,0,0,0,0.124888574,1,3.127142226,0,0,0,0,0,0,0.0840894351422514,0.564149083735334
"2268","Consignees",1,1,1,1,0,0,0,0,0.103556814,0,3.185949692,0,0,0,0,0,0,0.223826219256974,0.76285156865784
"2269","Consignees",1,1,1,1,0,0,0,0,0.085595757,1,3.601283585,0,0,0,0,0,0,0.0753917273821092,0.583081486174399
"2270","Consignees",1,1,1,1,0,0,0,0,0.000431555,1,1.211172363,0,0,0,0,0,0,0.0641944560510267,0.285375199040041
"2271","Consignees",1,1,1,1,0,0,0,0,0.141634585,1,0,0,0,0,0,0,0,0.101679581591437,0.0563860281903676
"2272","Consignees",1,1,1,1,0,0,0,0,0.001419887,0,0.66187628,0,0,1,0,0,0,0.347631709214621,0.555568286676837
"2273","Consignees",1,1,1,1,0,0,0,0,1.91e-06,0,1.227049903,0,0,1,0,0,0,0.337158027027978,0.647566246040652
"2274","Consignees",1,1,1,1,0,0,0,0,0.002490726,0,1.592476893,0,0,0,0,0,0,0.188197187580382,0.712351750722333
"2275","Consignees",1,1,1,1,0,0,0,0,0.1403187,1,1.3998077,0,0,0,0,0,0,0.0924879888211257,0.332495123756374
"2276","Consignees",1,1,1,1,0,0,0,0,0.034232916,1,2.475009589,0,0,0,0,0,0,0.06691052026608,0.518676174589971
"2278","Consignees",1,1,1,1,0,0,0,0,24.42505707,1,0.597609578,0,0,0,0,0,0,1,0.174905826060828
"2279","Consignees",1,1,1,1,0,0,0,0,0.00034132,0,3.562900234,0,0,1,0,0,0,0.308440490036041,0.753855826575509
"2281","Consignees",1,1,1,1,0,0,0,0,7.91e-05,1,3.338160365,0,0,1,0,0,0,0.145712488309584,0.55619012159249
"2282","Consignees",1,1,1,1,0,0,0,0,0.007554113,1,3.180100328,0,0,1,0,0,0,0.148614418902039,0.546882133154598
"2283","Consignees",1,1,1,1,0,0,0,0,0.000425448,1,0.942853616,0,0,1,0,0,0,0.162284242124951,0.148183911834075
"2284","Consignees",1,1,1,1,0,0,0,0,9.34e-06,0,1.600442344,0,0,1,0,0,0,0.33134048933146,0.682496180002724
"2285","Consignees",1,1,1,1,0,0,0,0,0.035534394,1,2.743074198,0,0,0,0,0,0,0.0667092588882036,0.541358342313496
"2286","Consignees",1,1,1,1,0,0,0,0,0.001452348,1,0.784699913,0,0,0,0,0,0,0.0659855244884693,0.181258375730677
"2287","Consignees",1,1,1,1,0,0,0,0,0.028459567,1,2.967754695,0,0,0,0,0,0,0.065156374988789,0.555835703793528
"2288","Consignees",1,1,1,1,0,0,0,0,0.004183981,0,1.295387419,0,0,0,0,0,0,0.192395396377962,0.693601694634771
"2289","Consignees",1,1,1,1,0,0,0,0,0.00256465,1,2.853462665,0,0,0,0,0,0,0.0608638139563034,0.548930954074818
"2290","Consignees",1,1,1,1,0,0,0,0,4.84e-05,1,1.709888024,0,0,1,0,0,0,0.155474465335912,0.331270993582094
"2291","Consignees",1,1,1,1,0,0,0,0,0.001348608,1,2.105641423,0,0,0,0,0,0,0.0618948974805993,0.47371820993367
"2292","Consignees",1,1,1,1,0,0,0,0,0.012156373,1,1.642337012,0,0,0,0,0,0,0.064903775377583,0.388530119157598
"2293","Consignees",1,1,1,1,0,0,0,0,0.001426413,1,3.621810442,0,0,0,0,0,0,0.0600830662270921,0.5838356544964
"2294","Consignees",1,1,1,1,0,0,0,0,0.102295931,0,2.447020652,0,0,0,0,0,0,0.229210919501268,0.744562223906557
"2295","Consignees",1,1,1,1,0,0,0,0,1.32e-05,1,3.578912181,0,0,1,0,0,0,0.144700232132028,0.567878240184027
"2296","Consignees",1,1,1,1,0,0,0,0,0.018553972,1,1.584949103,0,0,0,0,0,0,0.0662096950780166,0.37580912037986
"2297","Consignees",1,1,1,1,0,0,0,0,0.139205059,1,0,0,0,0,0,0,0,0.1010314074571,0.056386294369765
"2298","Consignees",1,1,1,1,0,0,0,0,0.000669458,0,1.000473846,0,0,1,0,0,0,0.341278013408557,0.61727328132378
"2299","Consignees",1,1,1,1,1,1,1,1,0.00113582,0,1.30686471,0,0,1,0,1,0,0.850964967023671,0.585360577170908
"2300","Consignees",1,1,1,1,0,0,0,0,0.037352691,1,1.356580537,0,0,0,0,0,0,0.0704276203759901,0.321733790073642
"2301","Consignees",1,1,1,1,0,0,0,0,0.124888574,1,1.323103676,0,0,0,0,0,0,0.0891435234560974,0.313615957406189
"2302","Consignees",1,1,1,1,1,0,1,0,0.018870635,1,1.379795448,0,0,0,0,0,0,0.52871143442358,0.236022110179197
"2303","Consignees",1,1,1,1,0,0,0,0,0.000348676,1,1.335364583,0,0,1,0,0,0,0.158652576821172,0.238291264102626
"2304","Consignees",1,1,1,1,0,0,0,0,0.002485504,1,1.45247915,0,0,0,0,0,0,0.0637719335833415,0.344969944000485
"2305","Consignees",1,1,1,1,0,0,0,0,0.038866108,1,0,0,0,0,0,0,0,0.077293569283128,0.0563999895488461
"2306","Consignees",1,1,1,1,0,0,0,0,0.125260216,0,2.512162839,0,0,0,0,0,0,0.240938628833198,0.746326422954062
"2307","Consignees",1,1,1,1,0,0,0,0,0.037310389,1,0.952182932,0,0,0,0,0,0,0.0719902406178517,0.220775067069691
"2308","Consignees",1,1,1,1,0,0,0,0,0.013042116,0,1.206667112,0,0,0,0,0,0,0.197766246808744,0.686610742862002
"2309","Consignees",1,1,1,1,0,0,0,0,0.000165701,0,1.604615872,0,0,1,0,0,0,0.331360636995144,0.682804180118789
"2310","Consignees",1,1,1,1,0,0,0,0,0.032199968,1,1.031366969,0,0,0,0,0,0,0.070675814146465,0.240274968370128
"2311","Consignees",1,1,1,1,0,0,0,0,0.107546652,1,2.900530316,0,0,0,0,0,0,0.0806309293537994,0.551785935404821
"2313","Consignees",1,1,1,1,0,0,0,0,0.104620751,1,3.490656258,0,0,0,0,0,0,0.0793666835428205,0.579291976037812
"2314","Consignees",1,1,1,1,0,0,0,0,0.000259036,0,1.067031811,0,0,1,0,0,0,0.339934189902904,0.627020630450697
"2315","Consignees",1,1,1,1,0,0,0,0,0.000810276,1,0.387238522,0,0,1,0,0,0,0.168199385096259,0.0629252650632336
"2316","Consignees",1,1,1,1,1,0,1,0,0.012935917,0,3.065842955,0,0,0,0,1,0,0.782363947913125,0.746188082801125
"2317","Consignees",1,1,1,1,0,0,0,0,0.063260732,0,1.228272989,0,0,0,0,0,0,0.223073466677427,0.688269745395925
"2318","Consignees",1,1,1,1,0,0,0,0,0.034497303,1,3.617682108,0,0,0,0,0,0,0.0657243376221508,0.583667813105406
"2319","Consignees",1,1,1,1,0,0,0,0,1.3e-05,0,1.553786451,0,0,1,0,0,0,0.332044261258314,0.678943841361271
"2320","Consignees",1,1,1,1,1,0,1,0,0.020795045,1,1.322279361,0,0,0,0,0,0,0.531913556102158,0.223152048792802
"2321","Consignees",1,1,1,1,0,0,0,0,0.002350152,1,1.908571202,0,0,0,0,0,0,0.0625088630176739,0.441537231379992
"2322","Consignees",1,1,1,1,0,0,0,0,8.18e-05,1,1.821200113,0,0,1,0,0,0,0.154632311618576,0.357590194951128
"2323","Consignees",1,1,1,1,0,0,0,0,0.00566119,1,1.536688546,0,0,0,0,0,0,0.0640714116616873,0.364779143773962
"2324","Consignees",1,1,1,1,0,0,0,0,0.091381043,1,1.425456738,0,0,0,0,0,0,0.0811427948539474,0.338626806016074
"2325","Consignees",1,1,1,1,0,0,0,0,0.000402886,1,1.483314703,0,0,1,0,0,0,0.157409393465476,0.275238067984604
"2326","Consignees",1,1,1,1,0,0,0,0,0.000314511,0,1.457225653,0,0,1,0,0,0,0.333679962007037,0.670931308541953
"2327","Consignees",1,1,1,1,0,0,0,0,0.000104837,1,1.460264016,0,0,1,0,0,0,0.157510270453414,0.269459193878719
