FY	Total_Hours	Total_Operations	Work_Accomplishment_ID	Smpl_Tracking_Num	Industry_Code
2007	8.00	1	3102396	402311	52
2007	6.00	1	3105880	394435	52
2007	6.00	1	3145242	401874	52
2007	4.00	1	3146136	251996	52
2007	4.00	1	3148668	373747	52
2007	28.00	1	3151771	338565	52
2007	11.00	1	3163721	366077	52
2007	6.00	1	3163730	389113	52
2007	6.00	1	3163731	389114	52
2007	5.00	1	3163732	409452	52
2007	5.00	1	3163733	409453	52
2007	10.00	1	3163779	366078	52
2007	9.00	1	3163780	366081	52
2007	5.00	1	3164845	409607	52
2007	6.00	1	3166098	406111	52
2007	12.00	1	3189382	407688	52
2007	1.00	1	3208529	335412	52
2007	12.00	1	3211841	390463	52
2007	8.00	1	3211842	390464	52
2007	8.00	1	3211843	390465	52
2007	8.00	1	3217975	417433	52
2007	8.00	1	3217976	417434	52
2007	1.00	1	3252783	419423	52
2007	12.00	1	3276509	408589	52
2007	2.00	1	3278599	335413	52
2007	16.00	1	3286356	406547	52
2007	12.00	1	3287009	406548	52
2007	8.00	1	3294223	407168	52
2007	30.00	1	3308044	403532	52
2007	16.00	1	3308059	403531	52
2007	15.00	1	3316727	407086	52
2007	15.00	1	3331461	388085	52
2007	3.00	1	3351596	428114	52
2007	5.00	1	3362868	430705	52
2007	8.00	1	3373520	433622	52
2007	11.00	1	3384480	434887	52
2007	11.00	1	3387101	434889	52
2007	12.00	1	3387120	434890	52
2007	12.00	1	3387130	434891	52
2007	9.00	1	3387248	434893	52
2007	12.00	1	3406155	433630	52
2007	31.00	1	3406582	438061	52
2008	10.00	1	3317012	431995	52
2008	32.00	1	3317013	388489	52
2008	23.00	1	3325220	440575	52
2008	8.00	1	3351847	431996	52
2008	6.00	1	3450497	434896	52
2008	16.00	1	3455136	442187	52
2008	14.00	1	3464463	437160	52
2008	6.00	1	3465293	434897	52
2008	6.00	1	3465301	434898	52
2008	6.00	1	3465310	434899	52
2008	23.00	1	3465625	372448	52
2008	42.00	1	3473685	435224	52
2008	42.00	1	3476965	435225	52
2008	3.00	1	3479217	400026	52
2008	10.00	1	3485264	150215	52
2008	11.50	1	3490407	389753	52
2008	3.00	1	3490489	434905	52
2008	10.00	1	3491286	408225	52
2008	10.00	1	3497609	150216	52
2008	3.00	1	3502958	430412	52
2008	8.00	1	3509869	407171	52
2008	2.00	1	3516457	434047	52
2008	2.00	1	3516794	434048	52
2008	7.00	1	3518150	448919	52
2008	7.00	1	3520536	448902	52
2008	7.00	1	3520549	448903	52
2008	7.00	1	3520550	448904	52
2008	7.00	1	3520551	448905	52
2008	7.00	1	3520552	448906	52
2008	7.00	1	3520553	448911	52
2008	7.00	1	3520554	448907	52
2008	7.00	1	3520555	448908	52
2008	7.00	1	3520556	448909	52
2008	7.00	1	3520557	448910	52
2008	7.00	1	3520558	448912	52
2008	7.00	1	3520559	448913	52
2008	7.00	1	3520560	448914	52
2008	7.00	1	3520561	448915	52
2008	7.00	1	3520562	448916	52
2008	4.00	1	3522845	448986	52
2008	7.00	1	3522848	404665	52
2008	7.00	1	3523507	448920	52
2008	7.00	1	3523508	448918	52
2008	7.00	1	3523509	448917	52
2008	7.00	1	3524839	448921	52
2008	24.00	1	3537212	437162	52
2008	10.00	1	3559088	414104	52
2008	6.00	1	3586330	413231	52
2008	6.00	1	3590459	436031	52
2008	8.00	1	3604648	452689	52
2008	12.00	1	3612305	439228	52
2008	20.50	1	3621264	461140	52
2008	1.00	1	3643207	448442	52
2008	1.50	1	3643238	448443	52
2008	19.00	1	3644951	463210	52
2008	9.00	1	3646150	391390	52
2008	8.00	1	3648831	463231	52
2008	45.00	1	3651964	400094	52
2008	41.00	1	3653685	400095	52
2008	8.00	1	3653804	437255	52
2008	5.00	1	3653827	437256	52
2008	40.00	1	3654890	400096	52
2008	7.10	1	3655439	449707	52
2008	7.10	1	3655473	449708	52
2008	0.10	1	3655613	449709	52
2008	7.10	1	3655631	455557	52
2008	7.10	1	3655650	455558	52
2008	7.10	1	3655682	455559	52
2008	7.10	1	3655687	455560	52
2008	12.00	1	3655911	464897	52
2008	40.00	1	3656136	400097	52
2008	10.00	1	3656251	464898	52
2008	7.00	1	3656507	383997	52
2008	12.00	1	3657797	456013	52
2008	12.00	1	3657800	456014	52
2008	12.00	1	3657803	456015	52
2008	40.00	1	3659138	400098	52
2008	40.00	1	3660459	400099	52
2008	6.00	1	3661296	464888	52
2008	6.00	1	3661733	464889	52
2008	41.00	1	3661906	400100	52
2008	6.00	1	3662174	464890	52
2008	6.00	1	3662178	464891	52
2008	6.00	1	3662187	464892	52
2008	26.00	1	3666298	447975	52
2008	4.00	1	3669162	433996	52
2008	4.00	1	3670419	433997	52
2008	3.00	1	3677022	438566	52
2008	34.00	1	3677457	447979	52
2008	20.00	1	3694122	452321	52
2008	15.00	1	3696420	437344	52
2008	5.00	1	3698102	463235	52
2008	5.00	1	3698228	456017	52
2008	4.00	1	3698362	470538	52
2008	3.00	1	3698781	383998	52
2008	5.50	1	3698885	451007	52
2008	9.00	1	3710870	451447	52
2008	6.00	1	3713716	460580	52
2008	8.00	1	3719866	473824	52
2008	2.00	1	3735800	475267	52
2008	16.00	1	3752719	462776	52
2008	11.50	1	3754939	476949	52
2008	10.00	1	3756585	476951	52
2008	10.00	1	3761991	476956	52
2008	12.00	1	3764768	476087	52
2008	4.00	1	3764803	463872	52
2008	6.00	1	3766671	245120	52
2008	4.00	1	3769548	451844	52
2008	8.00	1	3770342	476089	52
2008	15.00	1	3771797	476088	52
2008	5.00	1	3774028	468176	52
2008	10.00	1	3777222	456019	52
2008	14.00	1	3783676	451846	52
2008	23.00	1	3794102	469415	52
2008	31.00	1	3812905	444451	52
2008	4.00	1	3817033	458220	52
2008	6.00	1	3818446	438461	52
2008	2.00	1	3839444	455755	52
2008	16.00	1	3839851	468096	52
2009	8.00	1	3856632	413956	52
2009	5.00	1	3859089	504055	52
2009	8.00	1	3865236	467075	52
2009	11.00	1	3865270	467076	52
2009	6.00	1	3884319	477233	52
2009	5.00	1	3884345	477236	52
2009	12.00	1	3885021	485358	52
2009	10.00	1	3887115	351765	52
2009	10.00	1	3889306	477573	52
2009	29.00	1	3890757	480687	52
2009	24.00	1	3894847	447988	52
2009	24.00	1	3897500	447989	52
2009	5.50	1	3897890	480689	52
2009	6.00	1	3898771	480688	52
2009	16.00	1	3899857	447990	52
2009	54.00	1	3922251	489276	52
2009	12.00	1	3924505	387767	52
2009	12.00	1	3932699	387768	52
2009	4.00	1	3941876	503178	52
2009	3.00	1	3950729	458223	52
2009	6.00	1	3956062	474094	52
2009	16.00	1	3956167	447991	52
2009	24.00	1	3957825	447994	52
2009	18.00	1	3967267	488593	52
2009	6.00	1	3974806	495299	52
2009	5.00	1	3989616	469182	52
2009	48.00	1	3997477	215376	52
2009	21.00	1	3997720	447409	52
2009	21.00	1	3997767	447410	52
2009	32.00	1	4000016	448002	52
2009	4.00	1	4003288	459016	52
2009	6.00	1	4008723	488471	52
2009	6.00	1	4008739	488472	52
2009	13.00	1	4012889	483365	52
2009	16.00	1	4021052	476092	52
2009	16.00	1	4021055	476094	52
2009	8.00	1	4030453	486460	52
2009	8.00	1	4030538	486463	52
2009	43.00	1	4033053	437364	52
2009	43.00	1	4035223	437365	52
2009	36.50	1	4041249	437366	52
2009	31.00	1	4043003	437367	52
2009	10.00	1	4043457	432000	52
2009	36.00	1	4044659	512778	52
2009	6.00	1	4044957	513141	52
2009	4.00	1	4045622	520579	52
2009	7.00	1	4046603	520581	52
2009	3.00	1	4048006	421525	52
2009	12.00	1	4049464	505054	52
2009	2.00	1	4050261	500409	52
2009	10.00	1	4053310	501188	52
2009	3.00	1	4055079	495281	52
2009	8.00	1	4055326	493728	52
2009	12.00	1	4057987	499857	52
2009	32.00	1	4058440	490234	52
2009	12.00	1	4063992	479731	52
2009	12.00	1	4064833	479729	52
2009	24.00	1	4072608	479730	52
2009	18.00	1	4072969	483475	52
2009	24.00	1	4075582	494852	52
2009	22.00	1	4076309	512783	52
2009	12.00	1	4077749	494851	52
2009	10.00	1	4078598	476534	52
2009	38.00	1	4080426	520711	52
2009	2.00	1	4084788	524836	52
2009	8.50	1	4090021	484655	52
2009	18.00	1	4093720	431553	52
2009	66.50	1	4093913	440401	52
2009	15.00	1	4096993	501599	52
2009	3.50	1	4096996	501600	52
2009	9.00	1	4097007	482178	52
2009	13.50	1	4097016	489158	52
2009	29.50	1	4099153	490163	52
2009	10.00	1	4099414	298913	52
2009	14.00	1	4099430	298915	52
2009	6.00	1	4099613	502847	52
2009	14.00	1	4106371	511294	52
2009	16.00	1	4108010	528593	52
2009	15.00	1	4108178	526824	52
2009	3.00	1	4112826	507442	52
2009	12.00	1	4113942	448446	52
2009	24.00	1	4122206	476584	52
2009	28.00	1	4122209	476588	52
2009	48.00	1	4124561	477546	52
2009	30.00	1	4126675	477547	52
2009	8.00	1	4133789	490520	52
2009	12.00	1	4137123	444459	52
2009	16.00	1	4139037	487329	52
2009	11.00	1	4139194	444460	52
2009	11.00	1	4139226	444461	52
2009	11.00	1	4139264	444462	52
2009	12.00	1	4140881	494255	52
2009	16.00	1	4141981	476983	52
2009	16.00	1	4144244	507186	52
2009	34.50	1	4144659	400125	52
2009	4.00	1	4144694	440866	52
2009	4.00	1	4144714	440868	52
2009	4.00	1	4144720	440869	52
2009	4.00	1	4144735	440870	52
2009	4.00	1	4144739	440871	52
2009	25.00	1	4146677	400126	52
2009	5.00	1	4149098	539068	52
2009	47.00	1	4149795	504464	52
2009	10.00	1	4160856	539435	52
2009	6.00	1	4165001	531949	52
2009	18.00	1	4165045	477545	52
2009	40.00	1	4166767	531072	52
2009	4.00	1	4169004	489456	52
2009	15.00	1	4172254	384001	52
2009	5.00	1	4173138	526037	52
2009	40.00	1	4173246	498198	52
2009	6.00	1	4173261	498200	52
2009	6.00	1	4175662	543075	52
2009	6.00	1	4176678	517658	52
2009	10.00	1	4177392	537992	52
2009	10.00	1	4177875	537993	52
2009	17.00	1	4179366	533755	52
2009	20.00	1	4179372	533756	52
2009	32.00	1	4180755	469168	52
2009	4.00	1	4181375	542680	52
2009	14.00	1	4182556	533757	52
2009	20.50	1	4186970	499142	52
2009	28.00	1	4188136	469170	52
2009	16.00	1	4189352	543077	52
2009	10.00	1	4190252	505984	52
2009	16.00	1	4190726	512232	52
2009	10.00	1	4190741	505985	52
2009	6.00	1	4191233	458111	52
2009	16.00	1	4191764	512233	52
2009	16.00	1	4193018	469174	52
2009	6.00	1	4196481	512236	52
2009	12.00	1	4198482	510941	52
2009	13.00	1	4201300	517209	52
2009	18.00	1	4203561	535556	52
2009	27.00	1	4203714	542592	52
2009	13.00	1	4203735	517211	52
2009	13.00	1	4203740	517212	52
2009	27.00	1	4205907	542593	52
2009	15.00	1	4207390	547874	52
2009	25.00	1	4208042	485443	52
2009	36.00	1	4208050	520047	52
2009	12.00	1	4208369	451436	52
2009	8.00	1	4211327	533650	52
2009	35.00	1	4211744	508514	52
2009	16.00	1	4217568	488886	52
2009	30.00	1	4217574	488887	52
2009	33.50	1	4224984	518764	52
2009	15.00	1	4225072	530475	52
2009	18.00	1	4231306	543078	52
2009	30.00	1	4231366	518765	52
2009	15.00	1	4231496	530476	52
2009	2.00	1	4231507	530477	52
2009	26.00	1	4231582	459688	52
2009	31.00	1	4235113	532558	52
2009	4.00	1	4236874	508672	52
2009	27.00	1	4240371	547876	52
2009	26.00	1	4240657	523218	52
2009	8.00	1	4246270	552422	52
2009	11.50	1	4247082	530121	52
2009	22.00	1	4254061	459691	52
2009	25.00	1	4254805	530491	52
2009	4.00	1	4258449	490373	52
2009	30.00	1	4259902	549220	52
2009	30.00	1	4265534	526038	52
2009	11.00	1	4267848	513668	52
2009	2.00	1	4267947	531080	52
2009	2.00	1	4267948	531081	52
2009	2.00	1	4267949	531082	52
2009	2.00	1	4267950	531083	52
2009	2.00	1	4267951	531084	52
2009	2.00	1	4274803	558585	52
2009	2.00	1	4274804	558586	52
2009	7.00	1	4278634	490522	52
2009	2.00	1	4280068	558583	52
2009	2.00	1	4280070	558584	52
2009	2.00	1	4280071	558587	52
2009	2.00	1	4280072	558588	52
2009	2.00	1	4280073	558589	52
2009	3.00	1	4281289	481465	52
2009	4.00	1	4282491	558590	52
2009	12.00	1	4284391	554857	52
2009	17.00	1	4286655	554858	52
2009	17.00	1	4289376	554859	52
2009	6.00	1	4291900	545212	52
2009	8.00	1	4296148	481466	52
2009	4.00	1	4298646	520418	52
2009	7.00	1	4306443	491475	52
2009	7.00	1	4306445	525459	52
2009	40.00	1	4306601	503006	52
2009	7.00	1	4310224	509460	52
2009	14.00	1	4311504	448237	52
2009	39.00	1	4314455	523049	52
2009	11.50	1	4314866	558131	52
2009	3.00	1	4315564	509665	52
2009	44.00	1	4315845	440047	52
2009	32.00	1	4315846	440046	52
2009	8.50	1	4316025	551077	52
2009	5.00	1	4317327	533758	52
2009	30.00	1	4317686	514867	52
2009	21.50	1	4320143	550584	52
2009	21.50	1	4322590	550585	52
2009	6.00	1	4323021	490846	52
2009	12.00	1	4324560	549313	52
2009	6.00	1	4326730	554860	52
2009	7.00	1	4326734	554861	52
2009	28.00	1	4327844	547075	52
2009	28.00	1	4327845	547074	52
2009	18.00	1	4327847	547080	52
2009	13.00	1	4328989	549314	52
2009	7.00	1	4335191	538024	52
2009	8.00	1	4338516	538025	52
2009	8.00	1	4340359	526040	52
2009	5.00	1	4346648	519023	52
2009	8.00	1	4349748	535373	52
2009	8.00	1	4349831	533988	52
2009	57.00	1	4350475	504238	52
2009	5.00	1	4354175	533651	52
2009	10.00	1	4358133	490367	52
2009	6.00	1	4358638	490368	52
2009	19.00	1	4359099	519024	52
2009	18.00	1	4359419	517636	52
2009	60.50	1	4360694	523052	52
2009	10.00	1	4361640	490369	52
2009	28.00	1	4362829	530085	52
2009	2.00	1	4365298	558347	52
2009	2.00	1	4365301	558348	52
2009	2.00	1	4365304	558349	52
2009	2.00	1	4365307	558350	52
2009	3.00	1	4365656	563725	52
2009	3.00	1	4365670	563726	52
2009	3.00	1	4365681	563727	52
2009	16.00	1	4366122	558487	52
2009	33.00	1	4370160	488156	52
2009	22.00	1	4376583	560375	52
2009	22.00	1	4383613	523219	52
2009	21.00	1	4388304	574248	52
2009	7.00	1	4389506	574250	52
2009	5.00	1	4396813	569046	52
2009	42.00	1	4397334	541059	52
2009	6.50	1	4402820	569051	52
2009	5.50	1	4402899	469099	52
2009	4.00	1	4406686	541290	52
2009	7.50	1	4414760	556112	52
2009	16.50	1	4415186	567027	52
2009	7.50	1	4415189	567026	52
2009	10.00	1	4419130	512995	52
2010	20.00	1	3847982	500836	52
2010	32.00	1	4409085	519223	52
2010	9.50	1	4409088	519224	52
2010	8.50	1	4409090	519225	52
2010	19.00	1	4411336	519226	52
2010	22.00	1	4411546	519227	52
2010	6.00	1	4411830	501894	52
2010	30.00	1	4413815	451326	52
2010	28.50	1	4413841	451327	52
2010	7.50	1	4415057	530313	52
2010	11.00	1	4415187	567029	52
2010	14.50	1	4415188	567028	52
2010	20.00	1	4415194	560277	52
2010	38.00	1	4417440	451328	52
2010	23.50	1	4417682	451329	52
2010	45.00	1	4421134	502854	52
2010	13.00	1	4422726	486472	52
2010	18.50	1	4423184	451330	52
2010	7.50	1	4423349	481555	52
2010	11.00	1	4423357	567731	52
2010	10.50	1	4425650	512996	52
2010	44.00	1	4428331	554050	52
2010	7.00	1	4430364	511435	52
2010	30.00	1	4432730	493469	52
2010	12.00	1	4455985	564187	52
2010	22.00	1	4457452	580132	52
2010	22.00	1	4457475	580133	52
2010	13.50	1	4457476	580137	52
2010	8.50	1	4457507	575389	52
2010	20.00	1	4459744	551095	52
2010	23.00	1	4460651	580134	52
2010	29.00	1	4463515	572515	52
2010	8.00	1	4463551	534759	52
2010	34.00	1	4465538	554988	52
2010	17.00	1	4467582	532660	52
2010	8.00	1	4470260	547104	52
2010	10.00	1	4470701	573689	52
2010	59.00	1	4470771	542686	52
2010	19.00	1	4476319	520874	52
2010	29.00	1	4477799	582149	52
2010	3.00	1	4479917	571639	52
2010	4.00	1	4480103	556113	52
2010	6.50	1	4490514	566268	52
2010	12.00	1	4492151	488845	52
2010	3.50	1	4492468	587613	52
2010	3.50	1	4492473	587614	52
2010	3.50	1	4492474	587615	52
2010	16.00	1	4497029	574989	52
2010	3.50	1	4501449	580073	52
2010	4.00	1	4504146	558902	52
2010	3.00	1	4504349	588867	52
2010	5.00	1	4508479	551017	52
2010	5.00	1	4508499	551018	52
2010	4.00	1	4508646	558904	52
2010	4.00	1	4510543	558907	52
2010	4.00	1	4510551	558908	52
2010	5.00	1	4512738	575533	52
2010	14.10	1	4512968	554051	52
2010	2.00	1	4513036	555304	52
2010	8.00	1	4513347	590471	52
2010	8.00	1	4513583	500265	52
2010	6.00	1	4515301	555305	52
2010	6.00	1	4516028	545219	52
2010	2.00	1	4519556	555306	52
2010	3.00	1	4524750	590419	52
2010	16.00	1	4525138	582472	52
2010	13.00	1	4531643	515944	52
2010	11.00	1	4534214	423706	52
2010	5.00	1	4535756	556114	52
2010	27.00	1	4535878	580986	52
2010	5.00	1	4541809	581119	52
2010	5.00	1	4541824	581120	52
2010	14.00	1	4543277	567735	52
2010	18.00	1	4543404	423707	52
2010	18.00	1	4545941	531678	52
2010	18.00	1	4546231	423708	52
2010	18.00	1	4546278	423709	52
2010	27.00	1	4556016	594803	52
2010	27.00	1	4556019	595783	52
2010	27.00	1	4556027	595784	52
2010	6.00	1	4570973	580524	52
2010	53.00	1	4571344	541085	52
2010	48.00	1	4572677	560267	52
2010	37.30	1	4572706	579869	52
2010	46.00	1	4592277	517795	52
2010	41.00	1	4592456	501263	52
2010	18.00	1	4601039	533656	52
2010	36.00	1	4603504	598977	52
2010	5.00	1	4604865	590425	52
2010	4.00	1	4605012	425787	52
2010	8.00	1	4607105	601900	52
2010	19.00	1	4607197	567036	52
2010	39.00	1	4607214	551443	52
2010	4.00	1	4607424	425788	52
2010	0.30	1	4607426	532185	52
2010	4.00	1	4608648	574047	52
2010	4.00	1	4608650	574048	52
2010	4.00	1	4610559	598653	52
2010	11.00	1	4611848	571597	52
2010	7.00	1	4613514	573485	52
2010	17.00	1	4613561	567038	52
2010	17.00	1	4613570	567037	52
2010	7.00	1	4615455	573486	52
2010	17.00	1	4615799	567039	52
2010	16.00	1	4617487	584662	52
2010	12.20	1	4619555	592572	52
2010	41.00	1	4619565	584663	52
2010	26.00	1	4622081	601728	52
2010	53.00	1	4622084	584664	52
2010	12.20	1	4622189	592573	52
2010	4.00	1	4622722	579870	52
2010	4.00	1	4622761	579871	52
2010	12.00	1	4623167	500995	52
2010	23.00	1	4624566	601732	52
2010	60.00	1	4624776	584665	52
2010	13.00	1	4626384	567040	52
2010	2.00	1	4626554	605149	52
2010	2.00	1	4626661	605150	52
2010	4.50	1	4626734	579872	52
2010	1.00	1	4637355	599975	52
2010	17.00	1	4638883	532664	52
2010	34.00	1	4639304	605450	52
2010	3.50	1	4640157	588334	52
2010	3.50	1	4640280	588335	52
2010	19.00	1	4640497	545208	52
2010	4.00	1	4642021	605151	52
2010	30.00	1	4642784	584437	52
2010	21.00	1	4642793	584434	52
2010	24.00	1	4642844	584436	52
2010	20.00	1	4642845	584435	52
2010	31.00	1	4645085	599742	52
2010	27.00	1	4645272	500837	52
2010	1.00	1	4646506	554782	52
2010	23.50	1	4646549	599743	52
2010	10.00	1	4653887	571600	52
2010	2.00	1	4655065	554783	52
2010	16.00	1	4655137	572075	52
2010	12.00	1	4655371	604861	52
2010	32.00	1	4655499	350004	52
2010	28.00	1	4659417	493470	52
2010	12.00	1	4659455	553538	52
2010	20.00	1	4660354	562872	52
2010	2.00	1	4662226	554784	52
2010	4.00	1	4662307	567042	52
2010	2.00	1	4662737	554785	52
2010	8.00	1	4663256	601139	52
2010	4.00	1	4664192	564192	52
2010	2.00	1	4664593	564193	52
2010	4.00	1	4664633	564194	52
2010	13.00	1	4671227	562873	52
2010	12.50	1	4674260	594876	52
2010	12.50	1	4674322	594877	52
2010	12.50	1	4674323	594878	52
2010	15.50	1	4674324	594879	52
2010	21.00	1	4677835	554608	52
2010	8.00	1	4679616	607166	52
2010	40.00	1	4680398	581137	52
2010	21.00	1	4681323	554609	52
2010	8.00	1	4682389	607167	52
2010	14.00	1	4682482	534778	52
2010	8.00	1	4684103	607169	52
2010	51.00	1	4691930	453399	52
2010	43.00	1	4693591	502091	52
2010	32.00	1	4695324	431563	52
2010	8.00	1	4699246	586824	52
2010	38.00	1	4702881	615993	52
2010	10.00	1	4705248	575844	52
2010	20.00	1	4706248	566588	52
2010	8.00	1	4706992	595595	52
2010	20.00	1	4708704	566589	52
2010	3.00	1	4712725	617270	52
2010	12.00	1	4714927	609769	52
2010	8.00	1	4716136	613667	52
2010	16.00	1	4720723	617399	52
2010	17.50	1	4724780	578934	52
2010	12.00	1	4725884	545882	52
2010	3.00	1	4729286	532925	52
2010	19.00	1	4733010	613827	52
2010	10.00	1	4734303	605635	52
2010	1.00	1	4738343	562969	52
2010	24.00	1	4752063	473264	52
2010	16.50	1	4753851	486478	52
2010	11.50	1	4753858	619639	52
2010	13.00	1	4763821	622427	52
2010	21.00	1	4765510	622838	52
2010	9.00	1	4766632	533658	52
2010	25.50	1	4768263	622439	52
2010	3.00	1	4769349	488277	52
2010	1.00	1	4769355	488276	52
2010	6.00	1	4771074	599704	52
2010	3.00	1	4771811	612517	52
2010	18.00	1	4774661	618277	52
2010	24.00	1	4776664	618278	52
2010	10.00	1	4776859	609787	52
2010	6.00	1	4778767	476072	52
2010	8.00	1	4779959	519386	52
2010	6.00	1	4782678	612280	52
2010	33.00	1	4783172	503149	52
2010	6.00	1	4784579	612281	52
2010	33.00	1	4784871	503150	52
2010	36.00	1	4786029	592305	52
2010	6.00	1	4787163	612282	52
2010	16.00	1	4791676	580147	52
2010	6.00	1	4792772	580146	52
2010	3.00	1	4793394	566902	52
2010	26.00	1	4794313	557805	52
2010	2.00	1	4794349	580148	52
2010	35.00	1	4794957	547117	52
2010	8.00	1	4795327	613016	52
2010	26.00	1	4795630	557806	52
2010	44.00	1	4797526	502092	52
2010	12.00	1	4802231	622400	52
2010	4.00	1	4802281	622401	52
2010	2.00	1	4802313	622402	52
2010	21.50	1	4802342	576953	52
2010	5.00	1	4803515	585988	52
2010	5.00	1	4803521	626655	52
2010	2.50	1	4803523	610678	52
2010	4.00	1	4803527	585989	52
2010	5.00	1	4803530	626656	52
2010	5.00	1	4803533	626657	52
2010	5.00	1	4803539	626658	52
2010	4.00	1	4803639	585990	52
2010	4.00	1	4803644	585991	52
2010	22.00	1	4805559	422049	52
2010	32.00	1	4808748	547116	52
2010	44.00	1	4808927	502093	52
2010	2.00	1	4808940	607024	52
2010	16.00	1	4809628	547119	52
2010	16.00	1	4809631	547118	52
2010	40.00	1	4810815	481478	52
2010	25.00	1	4810816	612390	52
2010	8.00	1	4812885	618279	52
2010	10.00	1	4813315	576314	52
2010	28.00	1	4813320	481479	52
2010	14.10	1	4814343	562875	52
2010	14.00	1	4823840	575850	52
2010	13.00	1	4823875	612391	52
2010	24.00	1	4823907	566592	52
2010	18.00	1	4833639	576315	52
2010	25.00	1	4841751	612784	52
2010	15.00	1	4842966	618114	52
2010	12.00	1	4843487	626906	52
2010	12.00	1	4844555	519235	52
2010	3.00	1	4851756	624059	52
2010	23.50	1	4852023	624008	52
2010	22.50	1	4852176	624010	52
2010	4.00	1	4854348	628202	52
2010	22.50	1	4854689	629759	52
2010	22.50	1	4854697	629760	52
2010	1.00	1	4854756	549177	52
2010	11.00	1	4856221	599748	52
2010	32.00	1	4856889	547081	52
